	summarized	lineages	abundances	resid	coverage
SRR25926335.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.8059705340008858), ('XBB* (XBB.X)', 0.10970458834178187), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.04365713791941297), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.036672033197077486), ('Other', 0.00017681681335200082)]	XBB.1.16.11 XBB.1.16.6 XBB.1.22 FU.4 EG.5.1 XBB.1.5.67 XBB.1.16.12 XBB.1.16.10 FU.2 FY.6 FL.27 XBB.1.5.50 HQ.1 XBB.1.44.1 FL.26 FL.23 XBB.1.5.41 EG.5.1.6 XBB.1.12 XCD GK.1.1 XBB.1.16.8 HK.6 FE.1.2 FY.4.1.1 XBB.1.5.44 XBB.1.5.29 FL.2.3.1 XBB.1.16.16 GW.1 FP.1 XBB.1.21 FL.3.1 HP.1 FL.19.1 GU.1 XBB.1.5.26 FY.2.1 FL.23.1 XBB.1.16.13 FH.1	0.58794599 0.10795522 0.10773788 0.09987974 0.04172204 0.03481376 0.00797354 0.00108932 0.00073354 0.00061939 0.00050764 0.00036466 0.00036417 0.00035407 0.00031589 0.00025468 0.00024847 0.00022832 0.00021567 0.00017682 0.00017042 0.00016039 0.00015814 0.00015340 0.00014119 0.00013506 0.00013324 0.00013180 0.00012982 0.00012675 0.00012407 0.00012353 0.00011669 0.00011615 0.00011598 0.00011477 0.00011056 0.00010865 0.00010596 0.00010297 0.00010076	8.390357652496782	98.37808915493429
SRR26127708.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.3372078423677375), ('XBB* (XBB.X)', 0.31354889311768697), ('Other', 0.15844958570720982), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1324213805776968), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.05598549175158527), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0018338014058882552)]	FL.1.5.1 XBB.1.16.1-like XBB.1.22 EG.5 FY.5 XBB.1.5.43 FY.3.1 FL.1.5 XBB.1.22.1 XBB.1.16.11 GK.1 HV.1 GK.1.1 EG.5.1.4 FU.2 XBB.1.16.18 XBB.1.16.10 XBB.1.5.41 XBB.1.16.5 XBB.1.16.21 XBB.1.25 XBB.1.22.3 HK.3.1 XBB.1.16.8 XBB.1.42.1 XBB.1.42 GS.4 JA.1 FL.23 XBB.1.5.67 FY.6 HU.1 GY.1 XBB.1.5.68 XBB.2.3.6 HG.1 FL.18 GE.1.2 FL.7 FU.5 FL.4.4 XCH FL.19 FY.1.1	0.16250931 0.15830051 0.10651770 0.09382439 0.08696547 0.08671549 0.08294310 0.04073365 0.03320836 0.03281746 0.02853145 0.02479339 0.01462590 0.01339803 0.00774336 0.00748366 0.00413223 0.00169683 0.00130548 0.00127551 0.00097062 0.00080645 0.00069228 0.00064543 0.00055802 0.00055063 0.00051483 0.00050036 0.00049273 0.00048230 0.00048054 0.00044149 0.00039924 0.00036941 0.00030881 0.00030783 0.00027863 0.00020198 0.00019402 0.00018313 0.00017141 0.00014908 0.00011999 0.00010652	10.93460736623053	81.28950272547905
SRR26099332.variants.tsv	[('Other', 0.8245991999884442), ('Omicron', 0.15101059999988586), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.024390199993019918)]	XBB.1.16-like Misc(2) EG.5.1-like BA.2.66 BA.3 XBB.2.3-like XBB.1-like(1) CH.1.1.20	0.29729700 0.24543080 0.20000000 0.09545500 0.05555560 0.05555560 0.02631580 0.02439020	0.30013655950105617	16.697321338996087
SRR26120674.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5900240390728846), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.20423096260642912), ('XBB* (XBB.X)', 0.06689244768391617), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.049322980194123484), ('Other', 0.04838229478238169), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.041147083188853205)]	HV.1 GJ.1.2 XBB.2.3 XBB.1.42.2 FL.1 XBB.1.9.1-like XBB.1.5.20 XBB.1.16.12 HN.1 GS.4 FL.18 EG.6 XBB.1.5.65 FL.1.5.1 FP.4 FL.5 GN.1.1 EG.5 FL.21 FL.18.1 XBB.1.16.21 FL.1.5.2 XBB.1.16.2 EG.4.2 FL.3.2 EG.11 XBB.1.5.33 FL.1.2	0.46913598 0.11409399 0.06762037 0.06403938 0.05527010 0.04838229 0.04276282 0.03816127 0.02840908 0.02251660 0.01430707 0.00635593 0.00417885 0.00385037 0.00285306 0.00202840 0.00202509 0.00200528 0.00199601 0.00193423 0.00155520 0.00152431 0.00143061 0.00125786 0.00101112 0.00063051 0.00035622 0.00030779	8.139390298979233	98.4616928067418
SRR26099292.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6879997399146821), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.10772965750071753), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.09678515799937012), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.05115525100458431), ('Other', 0.04150394674063994), ('XBB* (XBB.X)', 0.009567524797182812)]	HN.1 EG.5.1.4 XBB.1.16.12 FL.1.5 HK.7 HK.3 XBB.1.5.62 EG.5.1.3 GJ.1.2 FL.1-like HV.1 JJ.1 XBB.1.16.17 XBB.1.5.66 EG.11 XBB.2.4 XBB.1.5.6 XBB.1.5.36 HP.1.1 XBB.1.5.67 XBB.1.5.83 HR.1 XBB.1.16.15 HQ.1 EG.4.2 FD.2.1 XBB.1.5.37 XBB.1.5.29 XBB.1.5.50 XBB.1.5.19 XBB.1.5.16 EG.6 XBB.1.44.1 XBB.1.5.76 HA.1 XBB.1.5.103 HK.6 XBB.1.5.78 FU.5 EG.2.4 XBB.1.5.81 XBB.1.5.9 GU.1 XBB.1.5.52 FP.1 FE.1.2 XBB.1.5.41 EG.9.1 GV.1 XBB.1.5.18 XBB.1.16.24 XBB.1.5.60 XBB.1.5.74 EG.10.1 GJ.1.1 GS.4 HK.9 XBB.1.16.7 GJ.1.2.1 JF.1 XBB.1.16.8 XBB.1.5.82 XBB.8.1 XBB.2.8 XBB.1.5.64 XBB.1.33 XBB.1.5.79 FY.2.1 FL.23.1 XBB.1.5.44 XBW XBB.8.2 EK.2 GW.2 XBB.1.5.54 EG.5.1.2 XBB.3.5 EU.1.1.1 XBB.1.5.32 EG.3	0.26978406 0.07752923 0.07712418 0.07405727 0.07066572 0.06170102 0.05886633 0.05186413 0.05077429 0.04138756 0.03562631 0.03157412 0.02958360 0.02835663 0.01355971 0.00822812 0.00170068 0.00122163 0.00047723 0.00042893 0.00040254 0.00033401 0.00032172 0.00030623 0.00029068 0.00026857 0.00026431 0.00026216 0.00025777 0.00025491 0.00023596 0.00023455 0.00022686 0.00022579 0.00021814 0.00021179 0.00020078 0.00019959 0.00018797 0.00018521 0.00018334 0.00018090 0.00017397 0.00015956 0.00015777 0.00015405 0.00015219 0.00014553 0.00014132 0.00013852 0.00013831 0.00013426 0.00013195 0.00013001 0.00012885 0.00012705 0.00012649 0.00012634 0.00012506 0.00012488 0.00012264 0.00012147 0.00012049 0.00011974 0.00011909 0.00011857 0.00011820 0.00011715 0.00011655 0.00011646 0.00011638 0.00011121 0.00010820 0.00010770 0.00010685 0.00010638 0.00010587 0.00010303 0.00010264 0.00010202	10.653111225768944	97.46513727719626
SRR26127659.variants.tsv	[('Other', 0.5750482521921148), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.2903705146466282), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.1276995775343089), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.004210820648490657), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.00037167352859002753), ('XBB* (XBB.X)', 0.00032802501376172355)]	XBB.1.9.1-like XBB.1.16.6 XBB.1.22-like EG.5 FL.7 FL.13.3-like EG.6 EG.5.1.6 XBB.1.5.55 FL.30 XBB.1.5.51 FL.2.1 FL.27 FL.26 XBB.1.5.67 FL.1.5 FL.29 XBB.1.5.1 XBB.1.18.1 GJ.1.2.1 FL.2.3 FL.10 XBB.1.9.6 FL.11 XBB.2.3.12 HQ.1 GN.3 HP.1 XBB.1.5.99 FL.23.1 FY.4.1-like XBB.1.5.34 FY.3.1 FL.9 HC.1 EG.1.3 FL.18.1 EU.1	0.41326655 0.29037051 0.15635032 0.09588646 0.02197800 0.00529101 0.00274113 0.00208293 0.00190415 0.00177171 0.00075237 0.00050514 0.00049407 0.00046533 0.00041102 0.00030311 0.00028203 0.00022105 0.00021556 0.00021253 0.00018978 0.00018962 0.00018443 0.00016826 0.00015914 0.00015891 0.00015340 0.00014643 0.00014298 0.00014263 0.00014037 0.00011319 0.00011246 0.00010743 0.00010627 0.00010384 0.00010367 0.00010105	7.675262469583224	69.30408320235428
SRR26089705.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.6389449989214068), ('XBB* (XBB.X)', 0.10781369650989091), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.09080500010816574), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.08522579822645393), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.07721050147938723)]	XBB.1.16.1 XBB.1.42.1 HZ.1 FU.2 FL.20 GJ.1.2 JF.1 JE.1 EG.2 XBB.1.16.12 FD.1.1 FY.5 GY.2.1 JA.1 FY.3.2 FY.3.1 EG.6 XBB.9	0.51061100 0.08702680 0.07769420 0.06000000 0.05436160 0.03944581 0.03448280 0.03342339 0.02956718 0.02770366 0.01311080 0.01206642 0.00614754 0.00434130 0.00421941 0.00358166 0.00129702 0.00091940	9.920370309229877	99.46159248235963
SRR26288108.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.29568699238709284), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.23943700124240527), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.19638799670907284), ('XBB* (XBB.X)', 0.15375353820557797), ('Omicron', 0.06227609583606425), ('Other', 0.05118116884099341), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0012771935825120683)]	JF.1 XBB.2.3.11 XBB.1.42.1 HK.3.1 GS.4 XBB.1.16.6 BM.1.1.1 EG.2 CH.1.1-like JE.1 FY.5 EG.5.1 GS.4.1 BA.2.75.7 BA.2.75.3-like(1) HV.1 XCC XBB.1.5.28 XBB.1.16.10	0.24342844 0.13166021 0.12708684 0.12091252 0.06372549 0.05154756 0.04866810 0.04530902 0.03823527 0.02934540 0.02666670 0.02224799 0.01470590 0.01360800 0.01065758 0.00791846 0.00228832 0.00127719 0.00071099	11.734648003615362	96.80299635488078
SRR26163010.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.35294330623877046), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.2830388685784011), ('XBB* (XBB.X)', 0.18185843676394667), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.1766462233577889), ('Other', 0.00022013995657161806)]	JD.1.1 EG.5.1 FE.1 EG.5.1.4 EG.5.1.1 XBB.1.16.11 XBB.1.16.6 XBB.1.42 XBB.1.5.59 EG.5 JF.1 XBB.1.5.68 JD.1 EG.1 XBB.1.11.1 HK.6 EG.13 XBB.1.5.67 EG.6 EG.1.3 FU.4 XBB.1.44.1 EG.1.2 EL.1 XBB.1.43.1 HV.1 HF.1.1 HQ.1 XBB.1.5.94 HJ.1 JD.1.2 HK.11 GU.1 FU.1 EG.9 XBB.1.16.15 FE.1.2 XBB.1.19.2 FP.4 EG.1.6 XBB.1.16.7 XBB.1.5.34 FP.2 GN.1 XBB.1.20 XBB.1.5.93 XBB.1.5.18 XCG XBB.1.22.2 XBW XBB.1.5.44 JJ.1	0.18700800 0.13874649 0.12409665 0.09133749 0.08128222 0.07802617 0.06675290 0.05495857 0.04363829 0.03570868 0.03090776 0.02666531 0.02357298 0.00319849 0.00148566 0.00051361 0.00046296 0.00036196 0.00033776 0.00029420 0.00027027 0.00026374 0.00025259 0.00024926 0.00021524 0.00020772 0.00019483 0.00019465 0.00019256 0.00019096 0.00018702 0.00018655 0.00018413 0.00018345 0.00017455 0.00017395 0.00016538 0.00015233 0.00015002 0.00013753 0.00013688 0.00013374 0.00013222 0.00012849 0.00012642 0.00011494 0.00011333 0.00011237 0.00011220 0.00010777 0.00010324 0.00010245	10.3455692936332	98.73256863859814
SRR26217706.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5174220459422898), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.22802036158525882), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.1954597243044757), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.05826435653840396), ('Other', 0.00016094513420185282)]	HV.1 XBB.1.16.6 HK.7 EG.5.1.4 XBB.1.5.25 GK.1.1 XBB.2.3.2 XBB.1.5.1 XBB.1.5.67 EG.2 EG.5.1.1 XBB.2.3.11 GS.4 XBB.1.5.9 FL.8 HN.1 HQ.1 HJ.1 HY.1 XBB.1.16.19 XBB.1.5.8 EU.1.1 GC.2 JF.1 XBB.1.5.32 XBB.1.16.9 XBB.1.5.6 XBB.1.5.36 XBB.2.3.8 XBB.1.5.73 GN.4 XBB.1.16.10 HH.1 FL.1.5.2 GR.1 FL.9 HK.9 XBB.1.5.40 EG.1-like EG.2.1 EG.9 XBB.2.3.12 EG.4	0.21071098 0.19423779 0.17791400 0.09867110 0.08398842 0.07540487 0.04692750 0.03801490 0.02580822 0.01572446 0.01226505 0.00980768 0.00097189 0.00070572 0.00062305 0.00055824 0.00052016 0.00042123 0.00040193 0.00039170 0.00038528 0.00036140 0.00035593 0.00032051 0.00030120 0.00030095 0.00029735 0.00027248 0.00023623 0.00021448 0.00020929 0.00020877 0.00019290 0.00018858 0.00018779 0.00018484 0.00017590 0.00016971 0.00016095 0.00014503 0.00013885 0.00012815 0.00012194	7.683300782670739	97.46848142326857
SRR26150709.variants.tsv	[('Other', 0.9999999999531508)]	Misc(4) XBB.1.16-like	0.96875000 0.03125000	3.069765650196568e-11	13.951777413637428
SRR25939629.variants.tsv	[('Other', 0.9975451649954423), ('Delta', 0.0024548349999460903)]	B-like B.1.1.224 AY.17 AY.98.1.1 B.1.1.256 B.1.631 B.1-like(3) B-like(1) B.1.1.451 B.1.1-like(4) AY.46.5 B.1.36.33 B.1.203 B.1.1.450 B-like(2) B.1-like(32) B.1.346 AY.33.1 B.1.568	0.99146441 0.00119048 0.00112946 0.00084746 0.00076923 0.00070522 0.00068027 0.00061843 0.00037665 0.00035336 0.00032626 0.00025252 0.00024149 0.00022655 0.00018975 0.00017928 0.00015413 0.00015165 0.00014339	0.008348567870219679	6.474266795973648
SRR25926324.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6263235660539151), ('XBB* (XBB.X)', 0.3632995514098533), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.004459664755696329), ('Other', 0.0034294675376934434), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0003286259999801244)]	XBB.1.22 EG.5 EG.5.1.4 XBB.1.9 XBB.1.23 XBB.1.5.93 EG.5.1.1-like XBB.1.5.95-like EG.5.1.3 XBB.1.5.55 XBB.1.25 FL.1.5-like FL.27 XBB.1.22.2 XBB.1.9.7 EG.5.1.6 XBB.1.5.57 XBB.1.5.62 FL.3.1 FL.18 FL.26 HN.1 FU.4 FE.1-like XBB.1.5.87 XBW EG.5.1.5 XBB.1.5.19 XBB.1.42-like FL.2.3.1 XBV EG.9.1 XBB.1.44.1 FL.19.1 XBB.1.5.9 FL.2.2 EG.1.2 FL.18.1 XBB.1.5.64 XBB.1.7 FL.1.5.2 HR.1 JG.1 XBB.1.5.41 HQ.1 HJ.1 XBB.1.9.5 XBB.1.5.2 FL.5.1 FU.5 FL.23.1 FY.6 FL.4.6 XBB.1.5.26 XBB.1.45	0.36005926 0.34126112 0.15587060 0.12281206 0.00124447 0.00108421 0.00097943 0.00087899 0.00087573 0.00087066 0.00082281 0.00076978 0.00075557 0.00066197 0.00062718 0.00058196 0.00054144 0.00052659 0.00052085 0.00039420 0.00039235 0.00036550 0.00022430 0.00022296 0.00021931 0.00021414 0.00021173 0.00020983 0.00019474 0.00018098 0.00016943 0.00016912 0.00016844 0.00016617 0.00015783 0.00015662 0.00015333 0.00014300 0.00014255 0.00013951 0.00013713 0.00013605 0.00013031 0.00012707 0.00012476 0.00011327 0.00010768 0.00010496 0.00010443 0.00010433 0.00010358 0.00010291 0.00010238 0.00010112 0.00010018	5.601129654490279	72.72180048824532
SRR26030398.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6139599097549433), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.2635788045771567), ('XBB* (XBB.X)', 0.06387589515191927), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.052593568389345216), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0017923010274944772), ('Other', 0.00027693838287803376)]	EG.10 EG.5.1.4 XBB.1.16.12 EG.5.1 HV.1 EG.5.1.6 XBB.2.4 JF.1 XBB.1.5.72 XBB.1.16.11 HK.3.1 EG.2 XBB.1.16.6 XBB.1.16.15 XBB.1.16.19 GS.4.1 XBB.1.16.10 EG.2.5 EG.5.1.2 HN.1 XBB.2.3.9 XBB.1.5.25 XBB.1.16.9 EG.9.1 XBB.2.9 XBB.1.5.9 JJ.1 HK.6 GY.6 FH.1 XBB.1.5.89 HF.1.1 GK.1.1 XBB.1.16.20 FE.1.2 XBB.6.1 XBB.1.16.5 XBW FY.4.1.1 EG.5.2.1 XBB.7 XCH.1 GJ.1.1 EG.6 XBB.1.5.29 HQ.1 EU.1.1.3 XBB.1.16.8 FU.5 FL.4.2 XBB.1.16.16 HL.2 GW.5 FZ.1 EG.2.4	0.15371577 0.12181067 0.11499707 0.11098466 0.09052322 0.07392278 0.06282081 0.05863690 0.05081943 0.04910833 0.03299675 0.02690542 0.02106080 0.01479716 0.00241546 0.00111744 0.00109321 0.00065810 0.00063654 0.00063555 0.00053916 0.00048622 0.00038993 0.00024944 0.00022492 0.00022117 0.00021616 0.00021305 0.00020902 0.00020513 0.00018825 0.00018716 0.00018346 0.00017816 0.00017149 0.00014792 0.00014764 0.00014054 0.00014036 0.00013925 0.00013789 0.00013640 0.00013570 0.00013280 0.00013257 0.00012847 0.00012730 0.00011994 0.00011977 0.00011901 0.00011826 0.00011807 0.00011442 0.00010157 0.00010075	11.40223762522995	96.32478346654182
SRR26099343.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.5281101510762585), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.29757237622062266), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.16144233024795607), ('XBB* (XBB.X)', 0.006437333023906761), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001055838325168737), ('Other', 0.0002066522552089689)]	EG.10.1 GS.1 HV.1 JF.1 EG.10 HF.1 EG.5.1.1 GE.1 EG.5.1.4 XBB.1.16.1 XBB.1.16.6 HN.1 XBB.1.16.11 EG.2 XBB.1.16.16 FL.1 EG.5.1.6 FL.1.5.1 XBB.1.22 XBB.1.16.19 XBB.1.22.2 JF.2 XBB.1.16.10 EG.7 EG.2.5 FY.6 EG.9 FU.4 XBB.1.16.9 XBB.1.16.7 XBB.1.44 XCF.1 FH.1 HK.11 FL.23 FL.5.1 XBB.1.16.14 XBB.1.16.5 FE.1.2 XBB.1.5.43 FL.2.3.1 FL.17.1 XBB.1.5.90 EG.2.3 FU.5 FU.1 FL.3.1 XBB.1.16.15 GE.1.3 EG.6 GK.1.1 GU.1 XBB.1.12 XBB.1.16.21 XBB.1.16.23 JJ.1 EG.2.4 EG.5.2.1 GJ.1.1 XBB.1.16.18 HK.6 XBB.1.45.1 FT.1 GW.1.1 FG.1 FL.4.6 JC.1 HU.1.1 FP.2.1.1 FY.1.3 EG.9.1	0.16506900 0.09914687 0.09323346 0.08610042 0.07915120 0.07399230 0.06204846 0.06202832 0.06152915 0.06054760 0.04008070 0.02710370 0.01980978 0.01255188 0.01237220 0.00953939 0.00763654 0.00659049 0.00390486 0.00090612 0.00088607 0.00085608 0.00078946 0.00060218 0.00055874 0.00042305 0.00042022 0.00037110 0.00025831 0.00025307 0.00024159 0.00020665 0.00019531 0.00019407 0.00019299 0.00019196 0.00019091 0.00019001 0.00018936 0.00018529 0.00016345 0.00015829 0.00015623 0.00015346 0.00015324 0.00015137 0.00015108 0.00015089 0.00015052 0.00014853 0.00014756 0.00014536 0.00014311 0.00014256 0.00014106 0.00013422 0.00013387 0.00012572 0.00011663 0.00011519 0.00011517 0.00011409 0.00011406 0.00011214 0.00011203 0.00011112 0.00010896 0.00010651 0.00010572 0.00010188 0.00010180	10.40992816371666	98.73925693074274
SRR26127698.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.3742480846631844), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.19241300178085352), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.190135824206558), ('XBB* (XBB.X)', 0.1551430151845742), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.07482589054463289), ('Other', 0.011152550422555781)]	XBB.1.16.6 EG.2 XBB.1.9.2 XBB.2.3.11 XBB.2.3.14 XBB.1.42.1 XBB.1.42 XBB.1.5.45 EG.5.1 GV.1 XBB.1.5-like(1) XBB.1.16.23 EG.5.1.7 EG.5.1.6 HV.1 FL.1-like XBB.1.16.19 FD.4 XBB.1.5.36 GS.4 XBB.1.5.73 XBB.1.5.70 EG.5.1.3 EG.1.3 XBB.2.3.9 EG.5.1.4 XBB.6.1 FL.30 HS.1 XBB.1.5.95 XBB.1.5.99 XBB.2.3.7 XBB.1.5.47-like HN.1 XBB.1.16.10 XBB.1.5.1 XBB.1.5.52 HQ.1 XBB.1.5.55 GK.1 XBB.1.5.94 FU.5 FL.1.3 XBB.2.3.12 FP.3 XBB.1.11.1 XBB.1.5.19 HL.1 XBB.1.5.67 GN.3 XBB.1.5.9 GE.1.1 JF.2 XBB.1.16.7 HZ.1 FL.2.3 XBB.1.44 GY.6 FL.23 FL.29 XBB.1.16.8 XBB.1.19.1 XCK XBB.1.5.3 XBB.1.16.4 GE.1.2 XBB.1.16.14 XBB.7 FL.22 FL.8 JJ.1 XBB.1.5.83 XBB.2.9 FL.1.5.2 XBB.2.3.8 XBB.1.16.16 GK.1.1	0.18149083 0.18019363 0.15321949 0.09888175 0.09017081 0.07932687 0.07355180 0.05528045 0.02399013 0.00860105 0.00852850 0.00497219 0.00495868 0.00449564 0.00200842 0.00178838 0.00163132 0.00141442 0.00117233 0.00101544 0.00101106 0.00090629 0.00090041 0.00088534 0.00087872 0.00086067 0.00085929 0.00080070 0.00079272 0.00079207 0.00076046 0.00072306 0.00068278 0.00057410 0.00055804 0.00050405 0.00046040 0.00041484 0.00037422 0.00037323 0.00035073 0.00031614 0.00030285 0.00027278 0.00027104 0.00027096 0.00026824 0.00026226 0.00025920 0.00025880 0.00025713 0.00023140 0.00022817 0.00022243 0.00021211 0.00020950 0.00020940 0.00019466 0.00019455 0.00017999 0.00015546 0.00015505 0.00015288 0.00014749 0.00014130 0.00013135 0.00012486 0.00012456 0.00012284 0.00012136 0.00011930 0.00011418 0.00011178 0.00011049 0.00010769 0.00010042 0.00010042	9.145824113463272	89.48266060261513
SRR26163004.variants.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.556271272560098), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.25647450999411425), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.13067205722137054), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0537762397985455), ('XBB* (XBB.X)', 0.0004414609966589489), ('Other', 0.00012898413212588433)]	GK.1.1 XBB.1.16.6 GK.1 XBB.1.5.104 XBB.1.16.15 HV.1 EG.5.1.6 XBB.1.16.23 GS.1 XBB.2.3.7 HK.3.1 XBB.1.9.1 JF.1 XBB.1.5.36 XBB.1.16.10 XBB.1.5.95 FL.7 EG.5.1.2 FL.29 EG.5.1.5 FL.3.1 XBB.1.5.55 HQ.1 EG.5.1.7 XBB.1.5.2 FL.30 FL.26 FL.5.1 FL.4.5 XBB.1.5.67 FL.10 FL.2.3.1 XBB.2.3.13 XBB.1.44.1 EU.1.1.1 XBB.1.5.66 EG.6 XBB.2.3.1 EG.2.4 XBB.2.3.6 XBB.1.5.18 FL.18 HP.1 EG.10.1 XBB.1.12 XBW GN.1.1 FU.5 GA.5 XBB.1.5.73 FL.23.1 XBB.1.5.64 XBB.1.16.16 GK.1.2	0.39351900 0.12976207 0.08476136 0.07355947 0.07281954 0.05801879 0.05194721 0.05130009 0.03387972 0.01941180 0.00984236 0.00525358 0.00138669 0.00106700 0.00097991 0.00093498 0.00073928 0.00064164 0.00061724 0.00055188 0.00054965 0.00049389 0.00034280 0.00030798 0.00029403 0.00028185 0.00028185 0.00027822 0.00024156 0.00023488 0.00022729 0.00020343 0.00019365 0.00018563 0.00018506 0.00015688 0.00015469 0.00014863 0.00014837 0.00014244 0.00013735 0.00013723 0.00013666 0.00013625 0.00013534 0.00012898 0.00012144 0.00012054 0.00012049 0.00011332 0.00011172 0.00010913 0.00010567 0.00010402	9.186534052047286	94.56241848643948
SRR26043560.variants.tsv	[('Other', 0.9999999999927145)]	XBB.1.16-like XBB.2.3.3-like GJ.1.2-like	0.97029700 0.02667270 0.00303030	0.33492123557219505	35.74557736681938
SRR26127741.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5727979124657944), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.32638702084922455), ('XBB* (XBB.X)', 0.05088873135891267), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.045997752589403085), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.00011752292005038789)]	JF.1 EG.5.1 EG.2 FL.1.5.1 XBB.1.42.1 XBB.1.5.28 EG.5.1.3 HV.1 FL.25 FP.3 HS.1 EG.5.1.6 EG.2.5 HP.1.1 FL.30 XBB.1.27 EG.5.1.2 XBB.1.12 HQ.1 FY.5 FL.19.1 XBB.1.44.1 FL.23.1 GK.1.1 HR.1 FL.10 GS.1 XBB.1.41.2 HN.1 XBB.1.34.1 EG.6.1	0.57279791 0.09776533 0.06124841 0.05224467 0.04772346 0.04420673 0.04363065 0.04177796 0.02694067 0.00202766 0.00088522 0.00084294 0.00063265 0.00042153 0.00036103 0.00029370 0.00025348 0.00023751 0.00023680 0.00019737 0.00019042 0.00018848 0.00016062 0.00012426 0.00012322 0.00012315 0.00011752 0.00011395 0.00010938 0.00010661 0.00010565	10.482390331067489	96.42845199478313
